"Shell factor (1=2020 res stock, 1=2018 com stock)",Table Names,Source,Year,Type,State
0.736243110,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Maine
0.736243110,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Connecticut
0.733452616,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Vermont
0.733452616,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Rhode Island
0.733452616,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,New Hampshire
0.733452616,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Massachusetts
0.733452616,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Maine
0.733452616,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Connecticut
0.730722784,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Vermont
0.730722784,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Rhode Island
0.730722784,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,New Hampshire
0.730722784,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Massachusetts
0.730722784,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Maine
0.730722784,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Connecticut
0.728053571,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Vermont
0.728053571,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Rhode Island
0.728053571,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,New Hampshire
0.728053571,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Massachusetts
0.728053571,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Maine
0.728053571,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Connecticut
0.725444703,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Vermont
0.725444703,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Rhode Island
0.725444703,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,New Hampshire
0.725444703,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Massachusetts
0.725444703,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Maine
0.725444703,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Connecticut
0.722896653,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Vermont
0.722896653,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Rhode Island
0.722896653,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,New Hampshire
0.722896653,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Massachusetts
0.722896653,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Maine
0.722896653,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Connecticut
0.720408580,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Vermont
0.720408580,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Rhode Island
0.720408580,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,New Hampshire
0.720408580,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Massachusetts
0.720408580,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Maine
0.720408580,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Connecticut
0.717540004,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Vermont
0.717540004,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Rhode Island
0.717540004,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,New Hampshire
0.717540004,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Massachusetts
0.717540004,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Maine
0.717540004,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Connecticut
0.714731784,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Vermont
0.714731784,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Rhode Island
0.714731784,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,New Hampshire
0.714731784,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Massachusetts
0.714731784,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Maine
0.714731784,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Connecticut
0.711983666,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Vermont
0.711983666,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Rhode Island
0.711983666,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,New Hampshire
0.711983666,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Massachusetts
0.711983666,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Maine
0.711983666,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Connecticut
0.709295056,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,Vermont
0.709295056,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,Rhode Island
0.709295056,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,New Hampshire
0.709295056,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,Massachusetts
0.709295056,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,Maine
0.709295056,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,Connecticut
0.706665869,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,Vermont
0.706665869,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,Rhode Island
0.706665869,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,New Hampshire
0.706665869,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,Massachusetts
0.706665869,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,Maine
0.706665869,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,Connecticut
0.704095627,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,Vermont
0.704095627,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,Rhode Island
0.704095627,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,New Hampshire
0.704095627,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,Massachusetts
0.704095627,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,Maine
0.704095627,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,Connecticut
0.701584528,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,Vermont
0.701584528,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,Rhode Island
0.701584528,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,New Hampshire
0.701584528,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,Massachusetts
0.701584528,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,Maine
0.701584528,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,Connecticut
0.699132080,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,Vermont
0.699132080,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,Rhode Island
0.699132080,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,New Hampshire
0.699132080,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,Massachusetts
0.699132080,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,Maine
0.699132080,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,Connecticut
0.696737831,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,Vermont
0.696737831,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,Rhode Island
0.696737831,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,New Hampshire
0.696737831,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,Massachusetts
0.696737831,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,Maine
0.696737831,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,Connecticut
0.694402045,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,Vermont
0.694402045,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,Rhode Island
0.694402045,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,New Hampshire
0.694402045,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,Massachusetts
0.694402045,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,Maine
0.694402045,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,Connecticut
0.746279548,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,Pennsylvania
0.746279548,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,New York
0.746279548,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,New Jersey
0.745254061,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,Pennsylvania
0.745254061,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,New York
0.745254061,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,New Jersey
0.743443735,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,Pennsylvania
0.743443735,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,New York
0.743443735,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,New Jersey
0.741783906,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,Pennsylvania
0.741783906,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,New York
0.741783906,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,New Jersey
0.740277422,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,Pennsylvania
0.740277422,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,New York
0.740277422,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,New Jersey
0.738926160,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,Pennsylvania
0.738926160,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,New York
0.738926160,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,New Jersey
0.737732607,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,Pennsylvania
0.737732607,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,New York
0.737732607,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,New Jersey
0.736699180,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,Pennsylvania
0.736699180,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,New York
0.736699180,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,New Jersey
0.735828483,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,Pennsylvania
0.735828483,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,New York
0.735828483,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,New Jersey
0.735123207,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,Pennsylvania
0.735123207,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,New York
0.735123207,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,New Jersey
0.734586131,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,Pennsylvania
0.734586131,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,New York
0.734586131,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,New Jersey
0.734219873,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,Pennsylvania
0.734219873,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,New York
0.734219873,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,New Jersey
0.732509019,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,Pennsylvania
0.732509019,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,New York
0.732509019,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,New Jersey
0.730934165,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,Pennsylvania
0.730934165,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,New York
0.730934165,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,New Jersey
0.729496673,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,Pennsylvania
0.729496673,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,New York
0.729496673,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,New Jersey
0.728197591,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Pennsylvania
0.728197591,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,New York
0.728197591,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,New Jersey
0.727038056,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Pennsylvania
0.727038056,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,New York
0.727038056,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,New Jersey
0.726019107,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Pennsylvania
0.726019107,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,New York
0.726019107,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,New Jersey
0.725142186,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Pennsylvania
0.725142186,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,New York
0.725142186,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,New Jersey
0.724408187,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Pennsylvania
0.724408187,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,New York
0.724408187,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,New Jersey
0.723818723,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Pennsylvania
0.723818723,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,New York
0.723818723,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,New Jersey
0.723375152,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Pennsylvania
0.723375152,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,New York
0.723375152,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,New Jersey
0.721741554,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Pennsylvania
0.721741554,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,New York
0.721741554,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,New Jersey
0.720237036,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Pennsylvania
0.720237036,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,New York
0.720237036,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,New Jersey
0.718861808,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Pennsylvania
0.718861808,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,New York
0.718861808,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,New Jersey
0.717616743,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,Pennsylvania
0.717616743,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,New York
0.717616743,Commercial,AEO2026 CDM weighted average across bldg types,2044,Cooling,New Jersey
0.716501683,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,Pennsylvania
0.716501683,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,New York
0.716501683,Commercial,AEO2026 CDM weighted average across bldg types,2045,Cooling,New Jersey
0.715516959,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,Pennsylvania
0.715516959,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,New York
0.715516959,Commercial,AEO2026 CDM weighted average across bldg types,2046,Cooling,New Jersey
0.714663368,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,Pennsylvania
0.714663368,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,New York
0.714663368,Commercial,AEO2026 CDM weighted average across bldg types,2047,Cooling,New Jersey
0.713941045,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,Pennsylvania
0.713941045,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,New York
0.713941045,Commercial,AEO2026 CDM weighted average across bldg types,2048,Cooling,New Jersey
0.713350592,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,Pennsylvania
0.713350592,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,New York
0.713350592,Commercial,AEO2026 CDM weighted average across bldg types,2049,Cooling,New Jersey
0.712892830,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,Pennsylvania
0.712892830,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,New York
0.712892830,Commercial,AEO2026 CDM weighted average across bldg types,2050,Cooling,New Jersey
0.814995379,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,Wisconsin
0.814995379,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,Ohio
0.814995379,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,Michigan
0.814995379,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,Illinois
0.814995379,Commercial,AEO2026 CDM weighted average across bldg types,2019,Cooling,Indiana
0.815530123,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,Wisconsin
0.815530123,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,Ohio
0.815530123,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,Michigan
0.815530123,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,Illinois
0.815530123,Commercial,AEO2026 CDM weighted average across bldg types,2020,Cooling,Indiana
0.815620847,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,Wisconsin
0.815620847,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,Ohio
0.815620847,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,Michigan
0.815620847,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,Illinois
0.815620847,Commercial,AEO2026 CDM weighted average across bldg types,2021,Cooling,Indiana
0.815799792,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,Wisconsin
0.815799792,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,Ohio
0.815799792,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,Michigan
0.815799792,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,Illinois
0.815799792,Commercial,AEO2026 CDM weighted average across bldg types,2022,Cooling,Indiana
0.816068488,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,Wisconsin
0.816068488,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,Ohio
0.816068488,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,Michigan
0.816068488,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,Illinois
0.816068488,Commercial,AEO2026 CDM weighted average across bldg types,2023,Cooling,Indiana
0.816428008,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,Wisconsin
0.816428008,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,Ohio
0.816428008,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,Michigan
0.816428008,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,Illinois
0.816428008,Commercial,AEO2026 CDM weighted average across bldg types,2024,Cooling,Indiana
0.816879736,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,Wisconsin
0.816879736,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,Ohio
0.816879736,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,Michigan
0.816879736,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,Illinois
0.816879736,Commercial,AEO2026 CDM weighted average across bldg types,2025,Cooling,Indiana
0.817425773,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,Wisconsin
0.817425773,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,Ohio
0.817425773,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,Michigan
0.817425773,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,Illinois
0.817425773,Commercial,AEO2026 CDM weighted average across bldg types,2026,Cooling,Indiana
0.818067097,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,Wisconsin
0.818067097,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,Ohio
0.818067097,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,Michigan
0.818067097,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,Illinois
0.818067097,Commercial,AEO2026 CDM weighted average across bldg types,2027,Cooling,Indiana
0.818805162,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,Wisconsin
0.818805162,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,Ohio
0.818805162,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,Michigan
0.818805162,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,Illinois
0.818805162,Commercial,AEO2026 CDM weighted average across bldg types,2028,Cooling,Indiana
0.819642407,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,Wisconsin
0.819642407,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,Ohio
0.819642407,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,Michigan
0.819642407,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,Illinois
0.819642407,Commercial,AEO2026 CDM weighted average across bldg types,2029,Cooling,Indiana
0.820579993,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,Wisconsin
0.820579993,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,Ohio
0.820579993,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,Michigan
0.820579993,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,Illinois
0.820579993,Commercial,AEO2026 CDM weighted average across bldg types,2030,Cooling,Indiana
0.820777365,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,Wisconsin
0.820777365,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,Ohio
0.820777365,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,Michigan
0.820777365,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,Illinois
0.820777365,Commercial,AEO2026 CDM weighted average across bldg types,2031,Cooling,Indiana
0.821051879,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,Wisconsin
0.821051879,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,Ohio
0.821051879,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,Michigan
0.821051879,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,Illinois
0.821051879,Commercial,AEO2026 CDM weighted average across bldg types,2032,Cooling,Indiana
0.821403159,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,Wisconsin
0.821403159,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,Ohio
0.821403159,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,Michigan
0.821403159,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,Illinois
0.821403159,Commercial,AEO2026 CDM weighted average across bldg types,2033,Cooling,Indiana
0.821833313,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Wisconsin
0.821833313,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Ohio
0.821833313,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Michigan
0.821833313,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Illinois
0.821833313,Commercial,AEO2026 CDM weighted average across bldg types,2034,Cooling,Indiana
0.822342453,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Wisconsin
0.822342453,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Ohio
0.822342453,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Michigan
0.822342453,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Illinois
0.822342453,Commercial,AEO2026 CDM weighted average across bldg types,2035,Cooling,Indiana
0.822932084,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Wisconsin
0.822932084,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Ohio
0.822932084,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Michigan
0.822932084,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Illinois
0.822932084,Commercial,AEO2026 CDM weighted average across bldg types,2036,Cooling,Indiana
0.823602921,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Wisconsin
0.823602921,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Ohio
0.823602921,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Michigan
0.823602921,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Illinois
0.823602921,Commercial,AEO2026 CDM weighted average across bldg types,2037,Cooling,Indiana
0.824355985,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Wisconsin
0.824355985,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Ohio
0.824355985,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Michigan
0.824355985,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Illinois
0.824355985,Commercial,AEO2026 CDM weighted average across bldg types,2038,Cooling,Indiana
0.825192136,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Wisconsin
0.825192136,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Ohio
0.825192136,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Michigan
0.825192136,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Illinois
0.825192136,Commercial,AEO2026 CDM weighted average across bldg types,2039,Cooling,Indiana
0.826112628,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Wisconsin
0.826112628,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Ohio
0.826112628,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Michigan
0.826112628,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Illinois
0.826112628,Commercial,AEO2026 CDM weighted average across bldg types,2040,Cooling,Indiana
0.826346392,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Wisconsin
0.826346392,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Ohio
0.826346392,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Michigan
0.826346392,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Illinois
0.826346392,Commercial,AEO2026 CDM weighted average across bldg types,2041,Cooling,Indiana
0.826649898,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Wisconsin
0.826649898,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Ohio
0.826649898,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Michigan
0.826649898,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Illinois
0.826649898,Commercial,AEO2026 CDM weighted average across bldg types,2042,Cooling,Indiana
0.827023518,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Wisconsin
0.827023518,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Ohio
0.827023518,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Michigan
0.827023518,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Illinois
0.827023518,Commercial,AEO2026 CDM weighted average across bldg types,2043,Cooling,Indiana
